,zipcode,category,name,rating,review
1691,15237,Bar,Hal's Bar and Grill,4.0,127
1692,15237,Bar,5 Fools,3.5,3
1693,15237,Bar,Sieb's Pub,4.0,42
1694,15237,Bar,Shenanigans Bar & Grille,3.5,23
1695,15237,Bar,North Park Lounge,3.5,100
1696,15237,Bar,Burgatory,4.0,94
1697,15237,Bar,Stoke's Grill,3.5,113
1698,15237,Bar,Roma Italian Restaurant and Pizzeria,3.5,30
1699,15237,Bar,Kretzler's Tavern,3.0,59
1700,15237,Grocery,Trader Joe's,4.5,48
1701,15237,Grocery,ALDI,3.5,12
1702,15237,Grocery,Giant Eagle,3.0,6
1703,15237,Grocery,Giant Eagle,3.0,18
1704,15237,Grocery,Sam's Club,3.0,14
1705,15237,Grocery,Giant Eagle,2.5,8
1706,15237,Grocery,Oriental Market,4.0,24
1707,15237,Grocery,Giant Eagle,3.5,5
1708,15237,Grocery,Kuhn's Market,4.0,5
1709,15237,Grocery,ALDI,3.5,3
1710,15237,Grocery,Kuhn's Market,3.0,13
1711,15237,Grocery,GetGo,3.5,15
1712,15237,Grocery,Fine Wine & Good Spirits,4.0,1
1713,15237,Grocery,Shop n Save,2.5,3
1714,15237,Grocery,Citizens Bank,1.0,1
1715,15238,American,New York Super Subs - Pittsburgh,5.0,2
1716,15238,American,Nox's Tavern and Grille,4.5,43
1717,15238,American,Route 28 Bar & Grille,2.5,7
1718,15238,American,Starlite Lounge,3.5,31
1719,15238,American,Atria's,3.5,42
1720,15238,American,Bob's Garage,3.5,36
1721,15238,American,Atria's,3.0,3
1722,15238,American,Burger King,3.5,6
1723,15238,American,Bob Evans,2.5,12
1724,15238,American,Jack's Pizza & Hoagies,3.5,3
1725,15238,American,Baja Bar & Grill,2.5,11
1726,15238,American,Primanti Bros,3.0,86
1727,15238,American,Andora,3.5,50
1728,15238,American,Denny's,2.5,26
1729,15238,American,Wendy's,1.5,4
1730,15238,Asian,Maenam Thai Restaurant,5.0,13
1731,15238,Asian,Tai Pei,3.5,79
1732,15238,Asian,Jimmy Wans,3.5,95
1733,15238,Asian,Thai Place Restaurant,3.5,38
1734,15238,Asian,Ichiban Hibachi Steakhouse,3.5,77
1735,15238,Latin,Patron Mexican Grill,3.0,47
1736,15238,Bar,Nox's Tavern and Grille,4.5,43
1737,15238,Bar,Route 28 Bar & Grille,2.5,7
1738,15238,Bar,Bob's Garage,3.5,36
1739,15238,Bar,Starlite Lounge,3.5,31
1740,15238,Bar,Baja Bar & Grill,2.5,11
1741,15238,Bar,Moondogs Pub,3.5,9
1742,15238,Bar,Walnut Grill,3.0,93
1743,15238,Bar,Burgatory,4.0,460
1744,15238,Grocery,Giant Eagle Market District,3.5,35
1745,15238,Grocery,Community Supermarket,3.0,1
1746,15238,Grocery,Giant Eagle Express,4.5,10
1747,15238,Grocery,Walmart,2.0,22
1748,15238,Grocery,Getgo From Giant Eagle,3.0,19
1749,15239,American,Eighty Acres Kitchen & Bar,4.0,96
1750,15239,American,Shooti's Bar & Grille,3.5,11
1751,15239,American,Wendy's,5.0,1
1752,15239,American,Kings,2.0,8
1753,15239,American,Burger King,1.5,2
1754,15239,American,Down the Road Lounge,2.5,3
1755,15239,Asian,Azan Wok,4.0,36
1756,15239,Asian,Wok In Heaven,3.5,11
1757,15239,Bar,Shooti's Bar & Grille,3.5,11
1758,15239,Bar,Palmieri's Restaurants,4.0,16
1759,15239,Bar,John Anthony's Restaurant Lounge & Banquets,3.5,12
1760,15239,Bar,Stewart's Too,4.0,5
1761,15239,Bar,Down the Road Lounge,2.5,3
1762,15239,Grocery,Shop'nSave,4.0,1
1763,15241,American,The Porch at Siena,3.5,77
1764,15241,American,Bonefish Grill,3.5,119
1765,15241,American,BJ's Restaurant & Brewhouse,3.0,161
1766,15241,American,Gather Restaurant & Bar,2.0,8
1767,15241,American,South Philly Steak & Fries,2.5,9
1768,15241,American,Slate Bistro,3.5,37
1769,15241,American,Wild Rosemary,4.0,63
1770,15241,American,Saga Hibachi Steakhouse & Sushi Bar,3.0,68
1771,15241,American,Houlihan's,3.0,6
1772,15241,American,Eat N Park,3.0,7
1773,15241,American,Red Robin Gourmet Burgers,2.5,64
1774,15241,American,Eat'n Park,2.5,30
1775,15241,Asian,Saga Hibachi Steakhouse & Sushi Bar,3.0,68
1776,15241,Asian,Noodles & Company,3.5,20
1777,15241,Bar,BJ's Restaurant & Brewhouse,3.0,161
1778,15241,Bar,Gather Restaurant & Bar,2.0,8
1779,15241,Bar,Bonefish Grill,3.5,119
1780,15241,Bar,Houlihan's,3.0,6
1781,15241,Grocery,Trader Joe's,4.0,48
1782,15241,Grocery,Whole Foods Market,3.5,35
1783,15241,Grocery,CVS Pharmacy,5.0,1
1784,15241,Grocery,Getgo From Giant Eagle,3.0,1
1785,15241,Grocery,Honey Baked Ham Company,4.5,2
1786,15142,Bar,Presto Hotel,5.0,2
1787,15075,American,Elwood's Pub,5.0,16
1788,15075,Bar,Elwood's Pub,5.0,16
1789,15076,American,Matt's Sub Shack and Pizza,5.0,7
1790,15076,American,Deer Creek Diner,4.5,36
1791,15076,Grocery,Siciliano's Pizzeria & Groceria,4.0,2
1792,15076,Grocery,Shop 'n Save,1.0,2
1793,15076,Grocery,Brewski's Distributor,5.0,1
1794,16055,American,Peter B's Bar & Grill,3.5,3
1795,16055,American,Runts Roadhouse,4.0,3
1796,16055,American,J-Barn Country Inn,3.0,30
1797,16055,American,Cellar Works Brewing,4.0,11
1798,16055,American,Kings,2.0,9
1799,16055,American,Rock-A-Fellas Sports Grille,3.5,23
1800,16055,American,Kings,1.0,1
1801,16055,Asian,Shanghai Tokyo Restaurant & Sushi Bar,4.0,28
1802,16055,Bar,Peter B's Bar & Grill,3.5,3
1803,16055,Bar,Rock-A-Fellas Sports Grille,3.5,23
1804,16055,Bar,Runts Roadhouse,4.0,3
1805,16055,Grocery,Giant Eagle,4.5,3
1806,16055,Grocery,Giant Eagle,1.0,3
1807,15143,American,424 Walnut,4.0,65
1808,15143,American,The Eatery,4.0,1
1809,15143,American,Cocothe,4.5,37
1810,15143,American,B Gourmet,4.0,30
1811,15143,American,Bruneaux,3.5,43
1812,15143,American,Sidelines Beer House,3.0,54
1813,15143,American,Cafe des Amis,4.0,63
1814,15143,American,Lula,4.0,45
1815,15143,American,Bistro Sewickley,3.0,45
1816,15143,American,Sewickley Speakeasy,3.5,23
1817,15143,Asian,The Slippery Mermaid,3.5,139
1818,15143,Asian,China Palace,3.0,45
1819,15143,Bar,Sidelines Beer House,3.0,54
1820,15143,Bar,Dave's Tavern,3.0,2
1821,15143,Bar,Lula,4.0,45
1822,15143,Bar,Sewickley Speakeasy,3.5,23
1823,15143,Bar,Bistro Sewickley,3.0,45
1824,15143,Grocery,Safran's Supermarket,4.5,8
1825,15143,Grocery,The Bridgeside Market,5.0,12
1826,15143,Grocery,Fine Wine & Good Spirits - Premium Collection,3.0,3
1827,15129,American,BnD'z Burgerz & Dogz,4.0,76
1828,15129,American,Castle Tavern South,3.5,22
1829,15129,American,The South Park Clubhouse,2.5,36
1830,15129,American,Hot Shots South Park Saloon,3.5,10
1831,15129,Bar,Fundaze Back Bar,4.5,3
1832,15129,Bar,The South Park Clubhouse,2.5,36
1833,15129,Bar,Hot Shots South Park Saloon,3.5,10
1834,15144,American,The Leaning Cask Brewing Company,4.0,9
1835,15144,American,Ladles of Springdale,4.0,54
1836,15144,American,David's Diner,4.5,110
1837,15144,Asian,Hing Wong Chinese Restaurant,4.5,8
1838,15082,American,Hunner's Restaurant & Catering,4.5,7
1839,15082,Bar,Lemontree Lounge,4.0,1
1840,15084,American,Zottola's Pub & Eatery,4.5,20
1841,15084,American,Steak ’n Shake,3.0,9
1842,15084,American,Cycle Diner,4.0,21
1843,15084,American,Smokey Bones Bar & Fire Grill,2.5,39
1844,15084,American,JG's Tarentum Station Grille,4.0,21
1845,15084,American,Barley,4.0,2
1846,15084,American,LongHorn Steakhouse,3.5,31
1847,15084,American,Chili's,3.0,20
1848,15084,American,Xtra Innings Sports Bar and Grille,3.0,5
1849,15084,American,Five Guys,4.0,17
1850,15084,American,Wendy's,3.0,1
1851,15084,American,Applebee's Grill + Bar,2.5,12
1852,15084,American,Eat'n Park,2.5,17
1853,15084,Asian,TJ Buffet Sushi And Grill,3.0,46
1854,15084,Bar,Zottola's Pub & Eatery,4.5,20
1855,15084,Bar,Ziggys Lounge,4.0,9
1856,15084,Bar,Barley,4.0,2
1857,15084,Bar,Xtra Innings Sports Bar and Grille,3.0,5
1858,15084,Bar,218 Bar,4.0,1
1859,15084,Bar,Bangors Bar,1.0,1
1860,15084,Bar,JG's Tarentum Station Grille,4.0,21
1861,15084,Bar,Applebee's Grill + Bar,2.5,12
1862,15084,Grocery,Norman's Orchard,5.0,1
1863,15084,Grocery,Sam's Club,3.5,5
1864,15084,Grocery,Walmart Supercenter,2.5,10
1865,15085,American,Bic's Pub and Grill,4.5,7
1866,15085,Bar,Bic's Pub and Grill,4.5,7
1867,15085,Bar,Dom's Pizzeria,4.0,25
1868,15145,American,Shelly Pie,4.5,104
1869,15145,American,Italian American Citizens Club,5.0,2
1870,15145,American,Churchill Haus,3.0,5
1871,15145,American,Casey's Pizza,3.0,16
1872,15145,Bar,Bar on Brown,3.5,8
1873,15145,Bar,Sub-Alpina Beneficial Society,5.0,1
1874,15145,Bar,Churchill Haus,3.0,5
1875,15145,Grocery,Kuhn's Market,3.0,4
1876,16059,American,Scoreboard Restaurant & Lounge,2.5,22
1877,16059,Bar,Scoreboard Restaurant & Lounge,2.5,22
1878,15147,American,Freedom Square Diner,4.0,41
1879,15147,American,Bites Restaurant,4.0,11
1880,15147,Asian,Zen Restaurant,4.0,26
1881,15147,Bar,Rivertowne,4.0,25
1882,15147,Bar,The Hula Bar,3.0,8
1883,15147,Bar,The Genuine Pub,3.0,2
1884,15147,Bar,Somma Pizza Restaurant & Sports Bar,3.5,28
1885,15147,Grocery,Giant Eagle,4.0,5
1886,15147,Grocery,Patsy's Market,4.5,7
1887,15147,Grocery,Listorti Market,5.0,1
1888,15147,Grocery,Community Supermarket,3.5,3
1889,15147,Grocery,Lamagna Cheese,1.0,1
1890,15086,American,Bakn,3.5,39
1891,15086,American,House Of 1000 Beers,4.0,19
1892,15086,American,Off The Hook,4.5,211
1893,15086,American,Jergel's Rhythm Grille,3.5,80
1894,15086,Bar,House Of 1000 Beers,4.0,19
1895,15086,Bar,Jergel's Rhythm Grille,3.5,80
1896,15086,Bar,Off The Hook,4.5,211
1897,15086,Bar,Brush Creek Inn,2.5,13
1898,15086,Grocery,Labriola's Italian Market,4.5,17
1899,15088,American,Tim's Corner Bar,4.5,3
1900,15088,American,Johnny's Drive In,4.5,3
1901,15088,Bar,Tim's Corner Bar,4.5,3
1902,15088,Bar,Scotty's Bar & Lounge,4.0,1
1903,15122,American,Secrets Bar & Grill,4.5,9
1904,15122,American,Skyvue Restaurant,3.5,38
1905,15122,American,Mulligan's Sports Bar and Grill,3.0,19
1906,15122,American,Ham N Eggers Diner,3.5,21
1907,15122,American,Spencer's Down Under,3.0,1
1908,15122,American,Westwood Bar & Grill,3.5,6
1909,15122,American,Buffalo Wild Wings,3.5,39
1910,15122,American,Applebee's Grill + Bar,3.0,43
1911,15122,American,Denny's,2.5,23
1912,15122,American,CarSalas,3.5,3
1913,15122,Asian,Asian House,4.0,8
1914,15122,Asian,Panda Express,3.0,60
1915,15122,Bar,Secrets Bar & Grill,4.5,9
1916,15122,Bar,Joe's Bar,3.5,3
1917,15122,Bar,Mulligan's Sports Bar and Grill,3.0,19
1918,15122,Bar,CarSalas,3.5,3
1919,15122,Bar,Buffalo Wild Wings,3.5,39
1920,15122,Bar,Applebee's Grill + Bar,3.0,43
1921,15122,Grocery,Giant Eagle Supermarket,1.0,8
1922,15122,Grocery,Shop N'save,5.0,1
1923,15122,Grocery,Shop'n Save,2.5,5
1924,15122,Grocery,Shop 'n Save,2.5,4
1925,15122,Grocery,Sam's Club,3.0,9
1926,15122,Grocery,Giant Eagle,2.5,4
1927,15089,American,The Trailside,3.5,73
1928,15089,American,Gary's Chuck Wagon,4.5,11
1929,15089,Bar,The Trailside,3.5,73
1930,15089,Bar,The Hideaway,4.0,1
1931,15089,Grocery,Giant Eagle,3.0,4
1932,15090,American,Emporio: A Meatball Joint,4.0,136
1933,15090,American,Frescos,3.0,23
1934,15090,American,Dive Bar & Grille,3.5,119
1935,15090,American,Wexford Ale House,3.5,65
1936,15090,American,Walnut Grill-Wexford,3.5,110
1937,15090,American,Cenci's Pizzeria & Bar-Wexford,3.0,61
1938,15090,American,Billy's Roadhouse,3.0,19
1939,15090,American,Waffles INCaffeinated,3.5,99
1940,15090,American,Bella Frutteto,3.5,107
1941,15090,American,Totin's Diner,4.0,127
1942,15090,American,Eat'n Park,3.5,23
1943,15090,American,Sonic Drive-In,2.0,28
1944,15090,Asian,China House Chinese Restaurant,3.5,20
1945,15090,Asian,Thai Place,3.0,66
1946,15090,Asian,Oriental Express,3.5,20
1947,15090,Bar,Cole's Tavern,4.5,6
1948,15090,Bar,The Wexford Pub,3.5,36
1949,15090,Bar,Dive Bar & Grille,3.5,119
1950,15090,Bar,Arsenal Cider House & Wine Cellar,4.5,17
1951,15090,Bar,Wexford Ale House,3.5,65
1952,15090,Bar,Emporio: A Meatball Joint,4.0,136
1953,15090,Bar,Stack'd Burgers,3.5,89
1954,15090,Bar,Cenci's Pizzeria & Bar-Wexford,3.0,61
1955,15090,Bar,Walnut Grill-Wexford,3.5,110
1956,15090,Bar,D'vine Wine Bar and Lounge,2.0,5
1957,15090,Bar,Bella Frutteto,3.5,107
1958,15090,Grocery,Whole Foods Market,4.0,53
1959,15090,Grocery,Giant Eagle,3.5,15
1960,15090,Grocery,T-Bone's Marketplace,3.5,20
1961,15090,Grocery,Los Campos,5.0,2
1962,15090,Grocery,ALDI,3.0,1
1963,15090,Grocery,Shenot Farm Market,4.5,16
1964,15090,Grocery,Manpasand Spice Corner,4.0,5
1965,15090,Grocery,Soergel Orchards & Garden Center,4.5,82
1966,15090,Grocery,Sheetz #277,3.5,7
1967,15090,Grocery,Genji Sushi Bars,4.0,1
1968,15090,Grocery,GetGo From Giant Eagle,3.0,2
1969,15090,Grocery,Eichner’s Farm Market,3.5,11
1970,15148,American,Our Place Homemade,4.5,3
1971,15148,American,Station Brake Cafe,4.0,16
1972,15148,Bar,The Fan Club,2.5,2
