"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"11214","NY","New York-Newark-Jersey City","Kings","New York",74,2180,-0.00183150183150183,-0.00592795257637939,-0.0991735537190083,1309
2018-09-30,"98052","WA","Seattle-Tacoma-Bellevue","King","Redmond",75,2803,0,0,-0.0498305084745763,13670
2018-09-30,"94501","CA","San Francisco-Oakland-Hayward","Alameda","Alameda",76,3429,0,-0.000582920431361119,-0.0211247502141022,9809
2018-09-30,"08701","NJ","New York-Newark-Jersey City","Ocean","Lakewood",77,2040,0,-0.000489955903968643,-0.0285714285714286,13778
2018-09-30,"11221","NY","New York-Newark-Jersey City","Kings","New York",78,2342,-0.00213037920749893,-0.0122311261071278,-0.0750394944707741,1089
2018-09-30,"60610","IL","Chicago-Naperville-Elgin","Cook","Chicago",79,1890,0.000529380624669137,0.00158982511923688,-0.0748898678414097,1206
2018-09-30,"11207","NY","New York-Newark-Jersey City","Kings","New York",80,2197,-0.000454959053685168,-0.000909504320145521,-0.0248557478917,2534
2018-09-30,"11229","NY","New York-Newark-Jersey City","Kings","New York",81,2196,-0.000909918107370337,-0.00768187980117488,-0.0757575757575758,6602
2018-09-30,"77379","TX","Houston-The Woodlands-Sugar Land","Harris","Tomball",82,1868,-0.00106951871657754,0.00107181136120043,0.0372015546918379,24389
2018-09-30,"78666","TX","Austin-Round Rock","Hays","San Marcos",83,1448,0,0.00207612456747405,-0.0275352585627938,10122
2018-09-30,"10019","NY","New York-Newark-Jersey City","New York","New York",84,3669,-0.00217568670111504,-0.0102508767197194,-0.0922810489856507,778
2018-09-30,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Suwanee",85,1913,-0.00156576200417537,-0.00674974039460021,-0.0209825997952917,21241
2018-09-30,"94110","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",86,4615,0.000867490782910432,0.00391559712856211,-0.00474444684062972,6368
2018-09-30,"60619","IL","Chicago-Naperville-Elgin","Cook","Chicago",87,1393,-0.000717360114777619,0,-0.00214899713467049,12201
2018-09-30,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Beach",88,2440,0,-0.00245298446443173,-0.0137429264349232,2231
2018-09-30,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Royal Palm Beach",89,2243,0.000892458723784025,0.00492831541218638,0.0260750228728271,18989
2018-09-30,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",90,4293,-0.000465657741559953,-0.00278745644599303,0.010593220338983,4631
2018-09-30,"44107","OH","Cleveland-Elyria","Cuyahoga","Lakewood",91,1308,0.00229885057471264,0.0069284064665127,-0.0480349344978166,9707
2018-09-30,"78745","TX","Austin-Round Rock","Travis","Austin",92,1654,0.000604960677555959,0.000604960677555959,-0.021301775147929,13648
2018-09-30,"75067","TX","Dallas-Fort Worth-Arlington","Denton","Lewisville",93,1647,0,0,-0.00121285627653123,10535
2018-09-30,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Miramar",94,2017,0.00148957298907646,0.0049825610363727,0.0439958592132505,12090
2018-09-30,"11377","NY","New York-Newark-Jersey City","Queens","New York",95,2285,-0.0017474879860201,-0.00305410122164049,-0.0565648224607762,2158
2018-09-30,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",96,1789,0.00224089635854342,0.0118778280542986,0.15196394075982,13850
2018-09-30,"02169","MA","Boston-Cambridge-Newton","Norfolk","Quincy",97,2489,0.000804181745074387,0.00443906376109766,0.0196640721015977,7948
2018-09-30,"66062","KS","Kansas City","Johnson","Olathe",98,1790,0,0,0.0107284020327499,21747
2018-09-30,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",99,1441,0,0.000694444444444444,-0.000693481276005548,9492
2018-09-30,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",100,2432,0.00745650372825186,0.0205623164078892,0.0167224080267559,8894
2018-09-30,"44035","OH","Cleveland-Elyria","Lorain","Elyria",101,853,0,0.00352941176470588,-0.0127314814814815,19026
2018-09-30,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Folsom",102,2297,0.000871459694989107,0.0013077593722755,-0.00130434782608696,19624
2018-09-30,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",103,2337,0.000856531049250535,0.00472914875322442,0.015645371577575,11330
2018-09-30,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",104,2340,0,0,-0.00170648464163823,20089
2018-09-30,"11234","NY","New York-Newark-Jersey City","Kings","New York",105,2197,-0.000454959053685168,-0.00317604355716878,-0.028735632183908,11352
2018-09-30,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",106,2859,0.00175192711983181,0.00315789473684211,0.000700035001750087,16590
2018-09-30,"85710","AZ","Tucson","Pima","Tucson",107,1145,0,0.00174978127734033,0.00174978127734033,13418
2018-09-30,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus","Concord",108,1392,-0.000717875089734386,-0.00143472022955524,-0.0176429075511644,19987
2018-09-30,"11355","NY","New York-Newark-Jersey City","Queens","New York",109,2482,0,-0.000402738622633911,-0.0394736842105263,2909
2018-09-30,"19143","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",110,1224,-0.00244498777506112,-0.00325732899022801,-0.0649350649350649,4001
2018-09-30,"60611","IL","Chicago-Naperville-Elgin","Cook","Chicago",111,1786,-0.00111856823266219,0,-0.0609884332281809,724
2018-09-30,"10314","NY","New York-Newark-Jersey City","Richmond","New York",112,2245,-0.000890075656430797,-0.00222222222222222,-0.0179352580927384,13071
2018-09-30,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner","Hendersonville",113,1700,0,0.000588581518540318,0.00591715976331361,22084
2018-09-30,"60617","IL","Chicago-Naperville-Elgin","Cook","Chicago",114,1371,0.0014609203798393,0.00586940572267058,0.0140532544378698,17305
2018-09-30,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",115,3102,0.002909796314258,0.00226171243941842,-0.0662251655629139,4803
2018-09-30,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry","Stockbridge",116,1272,-0.000785545954438335,0.000786782061369001,0.054726368159204,20478
2018-09-30,"32210","FL","Jacksonville","Duval","Jacksonville",117,1080,0.00185528756957328,0.00840336134453781,0.0344827586206897,18269
2018-09-30,"85225","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Chandler",118,1393,0,0,0.0182748538011696,16601
2018-09-30,"11215","NY","New York-Newark-Jersey City","Kings","New York",119,2738,-0.001822821728035,-0.00689154878491114,-0.115061409179056,1609
2018-09-30,"94558","CA","Napa","Napa","Napa",120,2940,0,0.00272851296043656,0.0828729281767956,14248
2018-09-30,"11211","NY","New York-Newark-Jersey City","Kings","New York",121,2710,-0.000737463126843658,-0.00586940572267058,-0.115823817292007,582
2018-09-30,"80134","CO","Denver-Aurora-Lakewood","Douglas","Parker",122,2498,0.00040048057669203,0.00120240480961924,0.0109267503035208,18422
2018-09-30,"91910","CA","San Diego-Carlsbad","San Diego","Chula Vista",123,2505,0,-0.00119617224880383,-0.00318344608038201,11961
2018-09-30,"87114","NM","Albuquerque","Bernalillo","Albuquerque",124,1289,0,0,0.0157604412923562,20447
2018-09-30,"06010","CT","Hartford-West Hartford-East Hartford","Hartford","Bristol",125,1491,-0.000670241286863271,-0.00200803212851406,-0.0261267145656434,14751
2018-09-30,"78240","TX","San Antonio-New Braunfels","Bexar","San Antonio",126,1348,0,-0.000741289844329133,-0.0167760758570387,11133
2018-09-30,"17603","PA","Lancaster","Lancaster","Lancaster",127,1175,0,0.000851788756388416,0.00255972696245734,17319
2018-09-30,"85308","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Glendale",128,1459,-0.00136892539356605,-0.0061307901907357,-0.0128552097428958,20568
2018-09-30,"89108","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",129,1223,0.00163800163800164,0.00575657894736842,0.0277310924369748,15042
2018-09-30,"93722","CA","Fresno","Fresno","Fresno",130,1351,-0.000739644970414201,0,0.0297256097560976,19664
2018-09-30,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",131,1393,-0.000717360114777619,-0.00712758374910905,-0.0251924422673198,6126
2018-09-30,"87111","NM","Albuquerque","Bernalillo","Albuquerque",132,1405,0,0.00357142857142857,0.0159074475777296,18098
2018-09-30,"48180","MI","Detroit-Warren-Dearborn","Wayne","Taylor",133,982,-0.00304568527918782,-0.00908173562058527,-0.018,21610
2018-09-30,"94533","CA","Vallejo-Fairfield","Solano","Fairfield",134,1993,0,0.00201106083459025,0.0111618467782851,15909
2018-09-30,"43081","OH","Columbus","Franklin","Westerville",135,1643,0,0.000609013398294762,-0.0249258160237389,15306
2018-09-30,"43055","OH","Columbus","Licking","Newark",136,1040,0,0.0236220472440945,0.223529411764706,18322
2018-09-30,"15601","PA","Pittsburgh","Westmoreland","Greensburg",137,981,-0.0010183299389002,-0.0010183299389002,0.0469583778014941,18495
2018-09-30,"95608","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Carmichael",138,1892,0,0.000528820729772607,0.0232558139534884,15658
2018-09-30,"44060","OH","Cleveland-Elyria","Lake","Mentor",139,1338,0.00074794315632012,0,-0.0262008733624454,20125
2018-09-30,"97229","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",140,2343,0,-0.00127877237851662,-0.0768321513002364,18280
2018-09-30,"11238","NY","New York-Newark-Jersey City","Kings","New York",141,2650,-0.00150715900527506,-0.00525525525525526,-0.0836791147994467,791
2018-09-30,"85364","AZ","Yuma","Yuma","Yuma",142,889,0,0,0,15909
2018-09-30,"11385","NY","New York-Newark-Jersey City","Queens","New York",143,2205,0,-0.00496389891696751,-0.0743073047858942,3060
2018-09-30,"80013","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",144,1958,0.00153452685421995,0.00358790363915941,0.0166147455867082,19900
2018-09-30,"77459","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Missouri City",145,1830,-0.00218102508178844,-0.00597501357957632,-0.0203426124197002,21712
2018-09-30,"33024","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pembroke Pines",146,1848,0,-0.000540832882639265,0.010388190267906,20631
2018-09-30,"91709","CA","Riverside-San Bernardino-Ontario","San Bernardino","Chino Hills",147,3185,-0.00250548073911682,0.00220264317180617,0.016597510373444,19559
2018-09-30,"43123","OH","Columbus","Franklin","Grove City",148,1394,0,0,-0.0141442715700141,18639
2018-09-30,"20906","MD","Washington-Arlington-Alexandria","Montgomery","Silver Spring",149,2190,0,-0.000456412596987677,-0.0179372197309417,10366
2018-09-30,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",150,4577,0.00131262305841173,-0.00109122653862942,-0.0135775862068966,9909
2018-09-30,"78577","TX","McAllen-Edinburg-Mission","Hidalgo","Pharr",151,890,0,-0.00224215246636771,-0.0241228070175439,15087
2018-09-30,"98012","WA","Seattle-Tacoma-Bellevue","Snohomish","Bothell",152,2389,0,-0.000418410041841004,-0.0221039705280393,16327
2018-09-30,"76028","TX","Dallas-Fort Worth-Arlington","Johnson","Burleson",153,1560,-0.00191938579654511,-0.00383141762452107,-0.0157728706624606,21132
2018-09-30,"14850","NY","Ithaca","Tompkins","Ithaca",154,1900,-0.000526038926880589,0.00263852242744063,0.0907003444316877,9966
2018-09-30,"34787","FL","Orlando-Kissimmee-Sanford","Orange","Winter Garden",155,1742,0,0.000574382538770821,0.0069364161849711,15433
2018-09-30,"33908","FL","Cape Coral-Fort Myers","Lee","Fort Myers",156,2284,-0.00131176213379974,-0.00565955594253374,0.0200982581509602,9140
2018-09-30,"02148","MA","Boston-Cambridge-Newton","Middlesex","Malden",157,2438,-0.000410004100041,-0.000819672131147541,-0.00408496732026144,5944
2018-09-30,"65807","MO","Springfield","Greene","Springfield",158,833,0.00120192307692308,0.0036144578313253,0.0170940170940171,16138
2018-09-30,"33647","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",159,1934,0.000517330574236937,-0.000516795865633075,-0.0202634245187437,15189
2018-09-30,"76063","TX","Dallas-Fort Worth-Arlington","Tarrant","Mansfield",160,1832,-0.00163487738419619,-0.0048886474741988,-0.0347734457323498,18490
2018-09-30,"44256","OH","Cleveland-Elyria","Medina","Medina",161,1497,-0.000667556742323097,-0.00266489007328448,-0.113151658767773,19760
2018-09-30,"11373","NY","New York-Newark-Jersey City","Queens","New York",162,2298,0,-0.00260416666666667,-0.0700121408336706,1826
2018-09-30,"79938","TX","El Paso","El Paso","El Paso",163,1094,-0.00091324200913242,-0.00091324200913242,-0.00995475113122172,20469
2018-09-30,"60620","IL","Chicago-Naperville-Elgin","Cook","Chicago",164,1392,-0.000717875089734386,-0.000717875089734386,0.00723589001447178,14213
2018-09-30,"95823","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",165,1545,0,0,0.0131147540983607,14927
