RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,seasAdj
90766,75214,Texas,1027,10,4,4,4,2,6,3,4,0,4,1,1,3,2,4,2,2,4,3,5,3,1,1,1,1,5,2,9,3,0,1,0,0,0,1,2,1,2,2,4,4,2,2,4,1,2,2,2,0,0,5,5,1,2,3,4,1,1,2,3,0,2,4,0,4,6,2,5,4,2,4,4,5,3,4,1,3,2,2,3,2,5,2,2,4,2,4,4,7,2,2,2,4,2,2,2,3,3,3,4,4,4,6,2,3,3,1,2,0,3,2,3,1,3,3,4,5,1,3,6,,,,,,,,0
90711,75126,Texas,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,59,75,63,52,41,45,32,34,62,57,65,76,77,81,66,59,46,44,33,30,56,64,86,94,75,78,61,44,53,43,45,41,58,54,70,74,62,87,53,0
77018,44118,Ohio,1029,14,18,29,29,19,20,13,16,10,9,5,7,8,11,22,32,22,15,19,21,18,11,10,6,9,22,23,25,7,11,4,2,10,5,6,4,9,4,11,19,11,13,6,3,9,5,10,4,8,9,14,18,11,10,9,21,11,12,8,10,19,10,29,33,26,23,18,15,17,11,5,9,10,19,25,29,28,18,11,19,6,20,9,9,11,17,16,32,32,28,21,20,6,22,9,19,17,20,33,55,42,36,21,25,22,17,15,13,28,32,39,51,24,30,25,26,20,25,13,12,19,20,61,66,36,40,,0
72234,32808,Florida,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,6,6,9,8,7,6,7,5,13,7,13,7,7,11,13,11,10,13,11,9,,0
95999,90018,California,1031,1,0,0,2,0,2,1,3,2,0,0,0,1,5,0,2,4,1,1,3,3,3,1,1,2,5,3,3,5,2,3,1,2,4,1,2,2,5,1,2,0,4,3,3,2,0,1,2,2,3,3,4,2,7,3,2,5,3,2,5,5,5,5,3,9,7,5,3,6,7,6,6,8,4,3,7,4,6,2,7,5,6,3,5,7,10,5,12,5,13,8,4,3,10,3,6,14,8,17,16,6,10,6,10,4,7,13,5,13,12,14,12,10,10,10,15,7,12,10,10,6,7,8,10,4,10,9,0
84491,60440,Illinois,1032,13,19,11,26,22,22,14,11,10,5,7,9,11,10,9,10,11,15,20,12,22,18,13,3,15,19,20,23,8,9,10,14,7,11,8,5,12,11,20,11,11,14,18,8,17,11,8,7,14,14,21,28,18,25,19,22,27,22,22,10,20,23,24,24,32,30,25,30,18,27,25,16,23,36,26,37,34,44,39,35,26,27,22,26,33,34,27,33,46,80,39,70,47,31,49,28,31,35,44,58,50,72,68,69,61,52,55,40,49,44,62,70,59,71,50,45,42,34,49,25,40,48,68,72,66,66,,0
96369,91343,California,1033,6,11,4,7,10,11,15,17,13,13,8,11,11,12,16,10,17,15,21,24,24,21,15,18,15,29,23,14,18,15,21,18,9,16,13,12,10,12,11,23,15,17,14,14,18,16,18,14,16,16,22,27,17,25,10,24,27,12,16,20,22,21,16,20,18,30,23,17,23,16,17,13,13,23,22,18,29,22,18,29,9,19,11,12,17,16,26,22,27,23,19,20,10,22,19,12,15,16,23,21,33,14,29,30,22,22,16,17,14,24,27,40,21,32,27,19,30,23,17,7,21,21,26,36,26,27,19,0
71877,32224,Florida,1034,16,15,16,15,19,6,13,15,6,8,12,5,9,9,9,15,14,10,11,16,15,12,10,11,10,14,8,9,8,9,12,10,10,10,7,13,9,9,5,15,12,10,9,11,9,5,6,6,19,7,9,7,14,14,14,8,18,14,15,10,21,15,14,17,12,22,17,20,13,19,14,15,17,12,20,18,26,18,17,17,14,18,7,7,12,26,20,23,37,29,37,19,14,15,17,16,25,28,18,26,16,32,23,11,14,17,12,16,20,22,28,25,21,27,20,22,20,18,19,13,19,24,21,19,26,26,18,0
85940,63122,Missouri,1035,30,15,27,22,16,26,22,18,15,20,4,17,10,9,16,21,23,23,26,22,22,21,12,6,20,19,20,18,15,14,12,11,8,7,10,9,13,15,12,16,16,11,26,11,10,14,7,9,12,16,16,15,19,19,10,13,16,14,11,6,15,15,18,23,13,21,23,11,7,15,11,3,11,14,14,13,15,13,12,15,12,5,6,5,17,14,12,21,19,20,19,16,14,13,13,9,14,11,23,21,25,17,7,15,14,16,8,6,19,22,16,20,19,23,18,17,24,19,7,11,15,10,24,18,18,13,14,0
98947,96816,Hawaii,1036,6,5,9,4,8,6,6,8,5,6,2,2,9,5,8,6,5,4,11,8,6,6,5,6,5,9,7,7,9,8,4,2,8,10,4,8,5,3,6,7,5,5,8,5,2,6,6,2,2,4,10,8,5,5,6,6,6,13,10,4,6,2,7,4,9,4,8,3,4,6,8,5,8,8,5,6,9,2,4,8,5,4,4,8,7,4,7,5,7,4,4,3,6,7,11,1,4,9,14,11,4,8,4,1,10,15,8,2,6,7,8,9,9,8,7,6,5,6,3,1,2,1,1,1,3,,,0
94408,84041,Utah,1037,22,26,27,20,20,25,19,18,11,14,15,12,13,18,19,37,29,26,27,20,20,8,15,7,17,16,17,8,10,22,8,13,12,4,8,11,12,5,17,13,6,9,8,11,9,15,3,12,16,14,16,25,18,20,14,21,15,11,10,10,12,34,29,24,22,27,17,12,11,18,14,16,13,18,32,25,32,17,11,19,16,11,8,11,7,6,4,11,13,3,6,4,7,5,3,5,8,12,8,8,20,9,9,12,8,19,23,13,38,25,34,41,25,33,28,28,23,27,24,17,32,18,27,37,31,23,,0
65795,19128,Pennsylvania,1038,30,26,32,38,45,51,32,22,23,22,16,19,16,25,33,37,45,36,40,33,39,31,11,11,27,26,33,38,31,15,11,10,25,19,10,16,10,15,25,26,21,21,19,19,13,17,11,22,12,20,23,19,37,36,21,28,19,19,23,25,16,23,32,45,38,26,33,32,22,21,13,23,12,29,39,35,31,31,26,22,29,29,24,26,20,30,36,47,32,27,43,37,28,27,24,24,32,39,48,70,61,45,25,32,35,27,30,30,35,36,52,54,50,44,55,41,44,36,29,21,46,46,44,40,61,40,44,0
90800,75248,Texas,1039,9,12,8,5,5,5,4,3,0,4,2,3,3,3,4,4,4,6,2,8,5,4,1,1,3,1,6,5,1,1,2,4,4,2,5,3,1,1,2,3,2,6,5,1,2,3,1,1,1,3,4,3,2,2,1,1,6,5,0,1,2,5,7,5,6,5,4,4,2,4,3,2,1,1,5,3,3,0,4,2,2,2,4,1,2,2,9,5,3,4,6,6,4,6,2,2,8,5,4,9,5,4,3,2,6,3,2,2,5,4,5,4,6,5,4,2,3,6,0,3,1,5,5,3,3,7,,0
91898,77388,Texas,1040,22,23,32,33,41,17,21,25,17,13,11,13,19,18,16,25,32,21,25,21,31,21,9,8,15,22,29,30,15,18,9,12,15,8,7,9,10,15,15,20,16,24,19,16,15,18,14,16,14,12,18,20,22,18,18,15,19,19,6,9,20,29,26,31,26,34,36,33,23,35,19,19,24,33,35,50,40,19,43,42,33,28,27,18,32,38,36,53,68,55,42,30,31,39,20,25,33,42,54,38,50,40,42,24,24,38,28,34,34,38,33,49,51,44,37,29,29,37,22,32,37,30,47,44,39,30,33,0
77085,44240,Ohio,1041,9,9,11,14,24,11,13,12,4,5,5,2,9,7,10,12,18,8,16,10,16,10,8,7,12,15,11,8,7,9,5,7,7,7,6,1,5,2,8,8,15,7,8,6,4,10,14,8,4,11,9,12,12,9,15,13,12,7,5,5,11,6,15,10,19,15,12,11,10,14,7,3,7,12,12,19,17,9,12,19,13,9,8,8,10,11,21,20,19,19,9,13,11,21,3,15,12,13,15,21,13,24,20,15,17,13,9,16,16,12,14,26,24,17,25,19,21,19,15,9,8,16,17,17,24,21,9,0
91204,76039,Texas,1042,4,11,10,13,12,8,14,9,9,7,4,8,10,9,4,8,13,13,14,6,2,9,2,2,8,12,11,10,2,5,7,6,12,4,1,1,7,10,7,4,7,6,7,6,3,7,1,3,4,5,16,8,9,9,7,10,4,11,8,8,9,13,8,16,13,11,12,11,3,6,4,8,9,11,16,17,20,11,18,15,10,11,6,5,12,9,13,15,14,18,12,10,13,12,8,8,13,14,16,21,14,19,16,16,13,13,8,8,20,19,10,20,14,19,14,14,14,14,7,10,9,14,14,14,17,19,,0
91959,77469,Texas,1043,10,14,9,14,11,11,11,7,1,7,8,8,10,12,9,4,14,10,15,4,10,12,2,6,7,7,6,15,6,10,3,4,3,6,5,6,7,6,12,8,5,9,8,6,4,6,6,6,8,3,7,4,9,9,9,9,7,15,3,11,13,10,15,10,14,14,16,14,13,20,6,17,21,12,18,17,18,8,18,14,13,20,11,12,18,23,30,26,26,26,20,18,13,25,12,14,29,30,38,45,41,43,36,37,52,48,26,39,64,34,51,53,43,27,34,35,33,27,27,30,37,37,43,27,31,29,,0
66620,20772,Maryland,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,9,6,4,11,6,28,13,16,9,5,9,11,7,11,16,15,10,8,9,11,20,9,9,6,14,16,16,15,8,12,17,14,18,8,19,12,16,15,7,13,5,8,11,8,16,12,17,8,13,12,12,10,11,13,14,15,24,20,19,13,17,15,14,15,15,22,28,21,35,24,12,24,21,38,13,22,16,38,24,30,33,29,26,21,32,43,28,28,24,21,23,27,30,34,27,,0
96104,90247,California,1045,1,1,2,3,2,2,3,4,2,4,2,1,2,5,4,4,1,4,4,1,1,7,1,2,3,5,6,1,5,2,2,2,8,8,4,5,4,2,7,2,4,2,4,3,6,4,3,4,4,5,7,4,1,8,5,2,8,4,7,4,12,9,9,4,4,7,7,7,3,9,2,3,3,7,2,5,8,8,3,1,5,5,5,4,3,10,1,9,14,2,2,4,5,2,3,1,6,6,6,7,5,8,11,7,8,11,4,5,5,9,9,13,8,8,6,2,11,5,2,2,6,4,11,6,5,10,8,0
