"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"10465","New York","NY","New York-Newark-Jersey City","Bronx County",134,509500,522000,525000,539000,525000,499000,499000,512000,525000,525000,525000,499000,499000,484000,499000,494000,499000,499000,499000,499000,499000,499000,499000,499000,499000,499000,489000,479000,499975,499975,498000,499000,484500,489000,479000,499000,499000,499000,499000,499450,549000,559000,559000,559000,569000,572500,564000,529000,529000,539000,549000,539000,559000,599450,579000,572000,575000,579000,579000,579000,579000,579000,579000,577000,579000,599000,649000,639000,599000,599000,597000,599000,590000,549000,549000,574500,579000,587000,599000,599000,599000,599000,625000,662000,649000,649000,649000,649000,662000,672000,699000,684500,679000,675000,689000,684500,679000,699000,694000,699000,699000,699000,707000,720000,719000,729000
"14621","Rochester","NY","Rochester","Monroe County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41500,40000,42750,40000,43900,43900,47500,48900,41450,39900,43450,44400,44900
"99508","Anchorage","AK","Anchorage","Anchorage Borough",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374750,385000,369500,359900,372250,369500,386500,372000,369900,354900,349950,395000,384500,433000,398000,398000,399000,392500,385000,390000,382000,367000,382000,385000,399900,385000,357000,349950,357000,352500,352000,362450,359900,359900
"11358","New York","NY","New York-Newark-Jersey City","Queens County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,999000,973000,1100000,1043444,980000,1060000,1090000,1190000,1124444,1214000,1230000,1210000,1324000,1349000,1348000,1318000,1300000,1324500,1300000,1348000,1319000,1439000,1439000,1520000,1510000,1444000,1449000,1399000,1399000,1364500,1349000,1366500,1366500,1399000,1375000,1374000,1389000,1340444,1350000,1349000,1349000,1350000,1350000
"12010","Amsterdam","NY","Amsterdam","Montgomery County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000,59000,58000,59900,62500,64900,59000,59000,54900,54950,49900,53950,59450,57000,57777,59900,65000,65000,70000,65000,60000,68750,67000,69450,72900,69450,74900,72900,72900,65000,67000
"34238","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,319000,319000,329450,319900,329900,326900,324950,324900,324900,324900,324950,325000,327000,330000,339000,333900,332400,329000,329000,323800,327500,322919,321119,322919,319900,321900,325000,325000,319900,320000,325000,328250,319900,329450,334900
"92311","Barstow","CA","Riverside-San Bernardino-Ontario","San Bernardino County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144800,149000,144900,137500,134750,129500,135000,133500,135000,135000,125000,119500,131999.5,142898.5,129999.5,142850,142400,139900,132450,152950,139900,139900,149000,152950,150950,155000,158950,158950,162900,177175,162900
"02721","Fall River","MA","Providence-Warwick","Bristol County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,224900,214900,204900,204900,187450,187450,189450,199900,214450,194900,185000,189900,204949.5,228900,228900,222400,216500,194900,189900,189900,193450,179000,179000,189000,189000,219900,219900,229900,249900,249900,234900,232400,219900,214450,216200,212500,212500,219000,222400,225000,216900,227500,245000,245000,244450,249900,249900,247449.5,252400,244999,266950,259900,257450,259900,267450,259900
"02861","Pawtucket","RI","Providence-Warwick","Providence County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,219900,225000,225000,229000,229900,225000,225000,227000,230000,235000,249900,249450,249900,249900,249900,250000,250000,239900,224350,230000,234900,248000,249900,254900,259000,259900,262400,269900
"12306","Rotterdam","NY","Albany-Schenectady-Troy","Schenectady County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89950,90000,89900,99499.5,102900,106200,102900,102900,99900,97250,101400,106300,109700,100950,100950,115000,114900,109900
"11228","New York","NY","New York-Newark-Jersey City","Kings County",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998000,970000,961500,998000,1050000,1100000,1099000,1098000,1099500,1199000,1199000,1193500,1199500,1249000,1249500,1231500,1250000,1250000,1288500,1250000,1228000,1225000,1228000,1243500,1288000,1299000,1300000,1337000,1392000,1369000,1300000,1299000,1299000,1325000,1379000,1389000,1399999,1495000,1388000,1444500,1488000,1498000,1450000,1493500,1519444,1538888,1589000,1490000,1450000,1489000,1488000,1398000,1496944,1495000,1499000,1498944
"99654","Tanaina","AK","Anchorage","Matanuska Susitna Borough",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,4e+05,409950,413000,435000,427450,425000,415000,399900,395000,395450,380000,380000,375000,348250,369900,384800,379900,384900,379900,376450,369900
"11413","New York","NY","New York-Newark-Jersey City","Queens County",146,496000,493000,490000,489500,489999.5,479990,480000,489000,489000,489999,498000,489999,489999.5,484499.5,489999,489999,479000,464500,460000,460000,459000,459900,479990,489000,489000,499000,489000,489000,489000,475000,475000,479999,489000,478000,489000,485000,489000,489990,499000,499000,489450,499000,499000,499999,499999,499000,499499.5,499000,475000,477000,499997,529000,579000,549000,549000,529000,499997,499000,499999,519499.5,550000,599999,599000,577000,575000,589000,568500,577000,588000,649000,599949.5,614999,649999,717000,729000,699000,729000,729000,729000,719000,667000,669000,659499.5,749999.5,759000,749999,699000,649000,649999,659000,672000,679000,699499.5,709000,719000,718000,7e+05,709999,699500,709999,729000,699500,697000,699000,718900,699000
"53210","Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,62500,69900,69899,59500,66900,59500,59900,60000,62917,68500,71000,73950,77900,74950,74900
"11420","New York","NY","New York-Newark-Jersey City","Queens County",148,494499.5,499000,489000,492000,499000,499000,499000,499000,519000,499000,489000,489000,485000,479000,479000,477000,480000,480000,479000,492500,485000,472000,460000,459000,450450,449000,449000,449000,465000,459000,459000,465000,479499.5,479000,479999,489000,489000,489000,527000,529000,527000,510000,510000,489000,482000,497000,520000,579000,562000,569000,525000,559000,554500,532500,579000,599000,612499.5,579000,579000,578500,529000,559500,560000,560000,584000,629000,639000,639000,599499.5,592500,590000,584000,609500,580000,599000,629000,598000,654495,644000,654495,669000,649000,649000,649000,650000,649000,649000,639000,649000,649000,674000,679500,689000,663500,650000,679000,655000,698388.5,699000,729495,731499.5,728900,720000,779990,790000,790000
"04210","Auburn","ME","Lewiston-Auburn","Androscoggin County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,150000,150000,144950,140000,149950,144400,150300,150000,150600,151050,159900,163900,174900,159900,152000
