RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
91940,77449,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101900,104800,104100,105500,104600,106800,106400,107500,110300,112900,112800,111900,113e3,115300,118400,116900,117700,119200,121600,123500,122100,120600,121300,123200,123600,121700,121200,124400,126900,128500,128200,129400,133200,135400,136500,132200,132600,133900,138400,138700,138200,136900,134100,136600,136100,138500,137800,140200
74101,37013,Tennessee,2,105400,108400,110900,108600,102600,104200,107e3,109400,105300,102500,98200,93300,94e3,98900,103900,100600,96700,93500,94700,96800,97500,96700,89200,89400,88700,94600,95700,96400,88800,83500,79500,82400,82e3,79100,76300,75600,76e3,74e3,75400,74800,78200,76700,77300,73100,73900,75200,78e3,78900,77300,76600,78100,78e3,76800,74100,71500,71900,69e3,74e3,77300,76900,79100,78700,85200,83800,87700,85400,86e3,82500,83600,82800,89400,91900,95300,92400,95300,97100,98900,99700,103200,104500,107200,107900,111800,114e3,115100,111200,109e3,109500,113700,115800,116900,118700,120500,120600,118500,116900,117400,124600,127700,130700,128100,133700,134200,139600,136400,142e3,140600,142200,139200,140600,140200,142900,143700,146700,146300,147200,147300,152500,156900,160900,164100,165700,169700,167300,164700,165100,162200,167800
92593,78660,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131e3,132200,133200,135500,137100,139500,139800,139500,139800,140100,141200,141500,141700,142900,145400,145700,147600,148800,151100,152300,156100,160600,164e3,165600,165800,167300,168300,168900,169200,169600,170300,172800,172800,174200,175400,178500,180500,181700,182800,185500,188200,188500,189600,191500,194e3,192900,187500,189100,191200,196500,196800,198500,198100,2e5,201e3,205200,207e3,205700,199400,199100,202600,209e3,209300,211e3,216200,214900,211600,206900
96107,90250,California,4,410700,381600,345200,338400,363900,370800,352700,333800,327400,326700,308900,298300,289200,296300,288100,285900,277200,281900,258300,252500,228600,255800,258500,272300,273700,277900,283300,273100,266200,275300,278e3,282500,272100,263400,265900,277200,282900,279500,255100,247500,226100,229100,239800,247100,253300,246700,251400,239400,231900,233200,237e3,222900,217900,227400,255800,260500,245700,234300,250800,276700,283500,280600,283900,289700,291700,291100,302100,313700,326300,305e3,305100,298600,326500,328500,338100,338500,333100,347200,341e3,342100,326200,329100,326300,327100,334400,353400,357500,353500,355300,358500,359100,367100,364200,375200,366200,371700,375e3,38e4,375100,379100,378900,385600,391800,382300,371700,322800,341300,365e3,410400,403200,405800,416700,440100,452700,458400,435600,409900,414200,412e3,436400,429100,454e3,460300,474e3,477900,476900,45e4,451200
74242,37211,Tennessee,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200,90900,86600,88300,91300,95300,95200,88500,95200,95800,101700,99e3,103e3,102800,106e3,103900,106900,110900,108e3,113400,104500,114100,112e3,122200,120900,123200,124100,126500,126600,123600,126100,127400,129900,132e3,137100,140600,138100,137200,129600,133900,132900,148900,149700,147900,137800,140200,151900,161300,161800,156200,145600
69816,28269,North Carolina,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93400,93300,86800,89e3,92e3,93e3,95600,95700,95e3,99100,101100,104600,100700,103600,103700,104e3,102700,106600,109500,110300,112700,114500,121200,129100,129700,128800,126100,125400,121200,120400,121900,128800,
97771,94565,California,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265300,274400,282e3,294900,291e3,290900,288300,289700,282300,292300,292100,296200,282800,294200,297200,307600,306800,315600,314400,321e3,323900,328100,320900,324600,333800,342200,340800,332500,34e4,348200,359500,355600,354800,349500,366e3,367300,384e3,372100,370800,368200,385500,394700,392500,391600,399300,409500,415100,405600,410200,413700,429600,423200,419900,420500,434600,437500,431700,431400,
92551,78613,Texas,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170300,171100,174500,174e3,176200,174800,176200,181700,185900,189600,185900,185400,185800,187900,188900,190400,191100,193e3,194700,195800,196100,193300,195e3,196500,201600,203500,203300,204600,207700,207700,202100,200900,201600,204e3,204600,214300,218200,220900,213800,215200,211800
90654,75052,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103e3,101400,95800,88800,88900,95900,105600,111200,110100,106500,103500,105e3,109500,112700,113600,114100,118100,119500,116900,111800,114900,121800,125300,124400,121900,126900,131600,137e3,135e3,135e3,135300,137700,138300,139100,139100,130200,131100,134100,142400,142700,145900,152500,153900,152800,152300,155700,149100,149e3,143500,
70829,30044,Georgia,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59200,59800,60100,60100,61100,60900,63e3,63300,63200,61900,62800,64200,64900,65600,66700,69400,69900,71100,70800,71500,72100,73300,74900,78500,78300,79800,76300,76900,78100,81500,86600,87e3,87400,86800,89900,91400,92900,92200,93500,95200,96700,95200,94e3,93900,99100,100400,98700,94900,96e3,98500,99900,99400,99100,99900,102400,107600,110200,107100,107400,105300,111300,107600,114900,115900,121100,121200,121600,122e3,120300,123900,125100,130600,129600,132700,131100,134800,134900,134400,134400,137e3,140500,140500,141400,,
70828,30043,Georgia,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93800,104400,103800,105700,106700,105800,105e3,103e3,104500,105600,107500,111600,113400,110600,107600,107e3,118900,123900,128500,118800,118500,116700,121100,121500,121100,120100,118400,118600,120800,124e3,131300,134800,136900,137700,141e3,139700,141e3,,
84630,60629,Illinois,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69600,68200,67700,59700,69400,71700,71900,63600,63500,64300,60100,58400,57200,59900,59600,64e3,67100,67200,68400,63200,63300,59500,63900,64300,69400,71200,71500,71400,71800,79500,79200,75800,70700,75600,75900,77700,79800,84500,86500,84100,85400,84900,84400,85600,88200,87800,86500,89700,90900,90300,84500,92600,93200,94300,89500,96900,102500,106800,105800,102300,95100,92900,99200,99500,98200,94600,101600,106900,105500,104200,103600,103900,111900,118300,118800,109200,108900,112900,118900,107400,101900,104400,101700,108500
94748,85032,Arizona,13,159200,153300,146100,153700,146900,142900,136400,134700,133200,127400,125300,117300,106400,93e3,84e3,80500,80600,77700,77300,79100,81200,78700,75700,75900,78100,76400,76900,78700,78700,74400,70800,70600,71500,7e4,68300,65100,65300,63200,65300,66300,66200,64600,63200,66400,68800,71300,71200,72900,73600,73900,73700,77200,79800,80700,80900,84900,88500,89700,89e3,91500,90900,90300,92800,96600,102700,106700,111300,117600,118600,119e3,112600,112200,115e3,121900,119600,117800,114200,114e3,116800,115500,119600,109500,117200,114800,122300,116500,121500,118800,114800,115100,116500,119700,119e3,121800,128900,133500,136600,136600,133800,137900,136100,134300,133800,137e3,137200,139500,135400,132200,131600,134600,143300,145200,153800,156400,152100,157600,162600,162500,151700,149500,155900,163200,169600,172700,168900,164200,160200,170500
92341,78245,Texas,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300,94600,99200,96600,99200,96400,97500,96500,97e3,100700,101500,102700,98300,98e3,97100,102700,106900,106300,107800,106400,111300,109100,112e3,106400,112400,115300,121200,117500,112300,113e3,114600,117400,120200,125e3,131100,128200,126300,125800,133600,134e3,130100,127200
67732,23464,Virginia,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e4,127700,129600,123900,132600,135e3,146300,144e3,141300,137700,140300,143700,143600,141500,138e3,138700,139400,138300,134300,132700,133400,136100,138200,138200,139700,139200,142500,144400,146400,144600,146200,145600,150200,151200,150400,15e4,149300,151200,150400,146300,152300
70874,30096,Georgia,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110600,100600,99400,103400,103600,107100,108e3,111e3,111e3,109e3,107600,104800,106400,102500,107400,108400,118900,117400,115900,114800,120200,119600,119100,119e3,125100,127100,129200,134400,137300,138800,133100,,
61148,08701,New Jersey,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134600,121e3,119700,121700,119900,132700,131800,142800,140900,149800,139900,144100,152200,157300,148100,146300,145100,146500,140700,140100,134800,137400,141800,146400,148e3,151400,152700,146400,157e3,163700,171400,161900,171300,174400,188400,188900,189200,170200,174400,191300,197600,180600,168900,157900,168e3,150300,144900,163900,160800,175800,147100,143600,132600,132100,139800,155800,152300,167600,164100,165800,146e3,135600,135900,159100,
92598,78666,Texas,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159600,162600,162200,166200,168100,165700,154800,161200,167300,175600,176100,174600,180400,182700,184600,183500,182300,190300,170600,172600,157700,178100,175500,186100,184500,182300,175400,176600,184500
72578,33411,Florida,19,155700,157900,161700,155300,147600,143400,139100,139700,125600,120600,104500,95900,81300,83600,81100,77300,67200,69900,72700,70200,68700,72500,73400,66600,55100,52600,52700,57300,56100,53600,52300,51800,54900,53500,49200,44800,44500,46600,49400,48e3,48300,47100,48200,50200,48400,46500,46e3,50100,50600,51200,50600,53400,55100,58700,58300,59300,57600,56700,55200,57600,61200,63700,63100,64700,68200,70100,74300,72900,72500,68600,69e3,66500,68700,69200,73100,7e4,71600,72300,77400,77400,79e3,78700,79100,76900,77900,78e3,79500,76900,75800,75600,75900,77200,78700,81600,83600,86100,86100,87200,91100,94600,94400,90300,87700,89300,89600,91500,88e3,88900,89900,96400,100700,102900,104400,105700,109900,107200,112200,107900,105900,104900,109900,120800,121700,125300,126700,128300,125700,
77007,44107,Ohio,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50100,52900,52600,52800,53800,40700,44300,44900,48100,49100,53200,58800,60800,64200,68800,71800,56700,56e3,47700,53800,57300,61200,63200,62200,60300,60900,61800,62800,62300,54100,49600,46200,54800,55e3,51600,49300,58200,64400,56800,48300,47900,50100,
92654,78745,Texas,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179200,182100,188e3,189500,186900,183900,185900,187200,189900,193500,190700,192200,189700,195800,196700,199700,196800,198300,205500,200400,202800,187e3,203400,201500,212400,213e3,213e3,204800,206300,217e3,
72363,33025,Florida,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89500,93400,99e3,101600,99500,93500,92700,89e3,93900,98900,102500,104400,102700,106700,109400,114900,114100,114600,112600,116400,120600,118100,116500,114700,117700,116600,116700,116500,121800,122700,123700,121100,121600,126e3,133100,131900,133800,131100,131500,123100,122200,123300,131200,128200
58669,02169,Massachusetts,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230200,231100,236600,240600,244900,236800,240600,245e3,245200,241800,244900,261700,269100,263600,267800,269300,269200,251200,251700,260400,26e4,259900,267400,289200,290100,289600,296200,298800,291800,278200,274e3,277200,283900,296700,309e3,319e3,
67730,23462,Virginia,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124300,123200,125e3,126e3,126600,127300,125200,125900,126e3,125400,128e3,128200,128900,130400,131400,131400,121900,122300,123800,131800,135200,137300,133200,132900,135e3,139e3,137800,136300,131200,134200,136400,142500,141e3,140500,140700,137e3,136e3,138700,138300,131100,122100
96025,90044,California,25,,,,,,,,225600,214800,211200,190400,173100,163800,156700,153e3,150700,142700,139200,128e3,138500,152700,165100,176e3,177300,174900,179800,183900,191600,181800,183800,193300,195700,185100,178700,177e3,198500,200100,205800,189500,184800,185900,184700,185800,187500,185400,189400,180100,181600,173500,171800,173800,184200,186600,188400,186400,196600,198600,203400,197900,200900,198800,214900,222200,223300,221300,220800,233400,235e3,236900,232e3,249e3,254100,266400,257200,259900,259200,256e3,254800,257600,262e3,270700,272e3,281700,286200,292e3,294300,296400,283900,277600,274e3,285e3,293e3,297200,313600,304900,307100,293200,299800,307100,317800,334200,348700,336800,336900,333200,346500,352300,351100,350200,338300,33e4,347e3,361600,377400,368500,37e4,365100,383700,402e3,417700,411700,398800,399600,407800,413900,422300,419400,426700
96239,90805,California,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260100,263400,268200,282e3,288200,293700,291e3,292600,295400,296500,298900,302800,304200,305300,307500,307300,310300,320100,322200,330200,322600,33e4,332e3,333900,339e3,341200,342200,338600,337700,341600,348500,340400,345900,346e3,358900,362900,370400,376500,376200,379100,379400,381600,381600,380400,383500,384700,389800,376700,372700,373400,395300,409500,413900,415500,410900,411600,418e3,431e3,444300,441e3,446e3,437500,439800,432700,437800,441700,442100,443600
96193,90650,California,27,371800,346900,336200,319300,314600,308e3,305500,299500,287900,282900,274300,271400,265900,259e3,254400,251900,256600,256700,259600,258900,254900,254400,253900,262100,260300,264800,266500,268400,271800,270300,274100,267200,262200,257900,260500,264500,261400,257300,254700,255600,250300,249700,241900,239900,235200,242200,250700,253600,251100,244200,246300,248300,252200,252e3,249300,255400,256200,268500,273300,279200,277600,280900,288800,294800,304300,307600,312400,308700,314300,321e3,332600,335600,342200,334100,335200,338500,341900,346400,341900,344100,344400,344e3,349e3,354400,361400,367e3,368500,371200,376900,372200,375800,373700,374500,374100,375700,385500,388800,387500,39e4,396500,400800,405700,406600,413400,414900,419800,416900,421600,423100,431e3,433e3,432400,435100,435e3,438700,436500,435600,434900,449600,46e4,469400,464400,461e3,457100,459800,461100,459600,455700
95048,85710,Arizona,28,,,,,,,,,,,,,119900,116600,112700,105e3,108800,109500,111900,115200,114200,116300,114e3,114700,114200,115100,113300,105400,96600,92800,98100,100900,99100,91900,84500,85400,85800,88800,90100,87600,83300,76900,75800,77400,81200,78200,78700,74e3,80100,81100,85500,80800,79900,76800,79400,79400,84800,82600,84900,80900,87900,90400,91700,91500,91200,94500,94300,95100,93700,92200,89600,91e3,89700,94e3,97400,100400,101600,98900,101e3,98900,98900,98200,101100,105200,105300,104e3,100100,99600,98300,101300,103e3,108100,108200,108100,107500,106200,109900,110200,112400,111300,11e4,110500,110600,112200,116400,120200,123500,123400,12e4,115600,115600,116500,122300,119900,118600,115500,117600,117400,118300,119500,131100,,,,,,,
61790,10314,New York,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217e3,233e3,221500,223200,224800,208500,205200,205e3,223300,211600,213900,214e3,231500,225700,221600,223500,234700,235700,230300,224300,238e3,213300,204800,184700,207200,212e3,219400,219100,211400,213e3,212300,228500,225800,238700,240600,251300,246200,243900,240700,243e3,238800,246e3,250300,249500,238500,223900,228600,230400,237300,232600,244900,246e3,252200,235800,239100,234600,247600,249500,250600,246800,251900,263900,264200,262500,261600,252400,265900,261100,283400,273400,279e3,273900,267700,269200,272900,290100,
74156,37075,Tennessee,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600,74600,75400,79700,80600,83e3,80100,86400,82400,88800,79600,78800,79900,84900,92500,95400,95900,101700,1e5,101600,99100,100200,104700,105800,106300,104300,104900,101700,102700,99600,104700,106e3,103700,100800,99700,105800,111800,114300,112400,111100,107500,107700,11e4,112200,116400,115700,118100,121300,121400,122500,116400,109400,115100,123200,135800,134700,137700,141600,141800,135400,132900,131200,137300,139100,140200,144e3,145700,148800,142700,139400,146700,150300,159200,153700,159900,154200,
84619,60617,Illinois,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61200,58600,60900,56300,64e3,66500,71200,67200,65200,64300,65800,72600,70700,72500,67800,67400,72400,71300,77700,77500,76200,76200,76700,82200,79300,72400,76100
71005,30281,Georgia,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83500,86600,91400,93300,94100,94200,94e3,92900,93200,100500,107500,109900,109200,106e3,106100,106300,110200,111300,110800,110800,112400,111500,105100,103200,109300,121500,128800,131600,128400,125600,129600,
71864,32210,Florida,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36600,39600,41700,40600,41700,41900,41100,39400,39800,41e3,40500,40300,41700,43200,44400,45e3,45400,47200,47500,49200,49900,49400,47500,47200,47400,48300,48400,44500,44e3,42700,46900,47700,49100,48400,48900,47900,49200,49200,50100,45600,48e3,48900,55800,55700,56600,58500,61300,62700,62600,60700,60800,61400,61800,66200,65900,67200,64900,68200,71900,77900,78300,81800,83300,86300,88600,87800,83100,77800,79400,91200,96300,98400,96400,98200,99700,96e3,101500,102500,109800,103100
94820,85225,Arizona,34,153700,162700,157500,157100,149600,144400,135800,13e4,130500,122400,110800,103800,93200,94500,83200,81100,79900,82800,86800,82100,82400,78e3,81600,80900,85400,81800,77600,77100,77800,74600,66800,64e3,66700,67700,65100,6e4,62700,62700,66500,64400,65500,63100,59200,56700,58800,62500,64200,65300,69400,71500,75400,75200,80400,81600,78700,79900,80600,82e3,82400,83100,90200,96300,100200,102300,102800,104400,107600,110300,113400,114500,118800,120300,119100,112600,110400,112100,111700,109600,110200,109900,112400,11e4,110700,110200,114500,116800,117600,116500,116600,118800,119200,122400,121800,123100,124900,129900,133800,133700,131300,131600,135500,140900,140700,138600,138e3,144200,148400,149e3,145500,144800,151700,153800,154e3,150900,152800,153200,154600,155700,158900,162900,164300,165900,166600,167500,163500,162400,,
96545,91910,California,35,324100,304500,288500,278100,263900,261800,260100,257200,245100,234300,235900,228700,228500,216500,219200,206500,215200,218100,220800,219800,219600,216700,221e3,216e3,230600,225900,243400,24e4,244700,237e3,241900,226200,219600,226800,237500,236300,222300,216900,219900,215300,211300,213100,224200,229300,221700,203200,198500,192900,200300,193600,196700,197900,211800,218300,225900,229100,239300,246e3,246100,238100,237500,240200,251e3,255600,258100,261700,263600,279900,282700,285900,278400,283400,288600,298300,296700,282500,284800,292400,318900,313300,315200,303900,310500,312600,318e3,322200,316300,307e3,309800,321900,348e3,354900,352600,352900,355800,350800,345e3,340900,357e3,356900,351400,344800,347100,349400,354200,366e3,373100,385800,389200,387600,378200,373700,387700,382400,370800,370300,397600,400200,396e3,389300,396300,403700,402400,411600,419800,416200,412500,392100
95309,87114,New Mexico,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500,123700,128200,128600,13e4,129e3,126600,128300,129700,131500,129800,131100,132400,132700,129200,131400,132200,136900,134600,137800,135300,139200,138500,141300,135400,138700,134500,140100,139900,143200,144e3,139e3,132300,134400,140400,144200,142e3,
60081,06010,Connecticut,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120200,126300,123800,116400,109900,121600,136300,140500,138800,130800,129600,130800,133700,133500,127900,125200,125300,127300,134100,13e4,129200,123300,123900,123900,124100,124700,123600,121100,122900,122800,121200,116200,117600,118700,132400,137e3,139900,126800,128300,126700,126500,123500,121500,124500,121600,129e3,124700,121500,112100,124100,128e3,134700,124200,122300,123200,131200,131400,13e4,127500,122700,120900,116300,119300,119800,120400,118600,130300,133600,139300,128700,125100,126600,128100,130200,129200,124600,13e4,130200,
94890,85308,Arizona,38,180400,171200,174300,168700,167300,161200,152600,141400,136600,132600,140300,131e3,127800,112400,108e3,102200,102600,99900,94300,94900,97600,99500,102400,97500,97e3,88700,91400,95300,99e3,96800,89900,85500,84900,84500,83900,79300,77900,73400,75700,75100,77100,76600,74600,74100,73800,78100,79100,79e3,80100,81200,84800,86200,91100,91900,90600,93800,101e3,108500,112500,105e3,106900,99500,108200,109700,115900,116700,117e3,118100,122e3,122700,125500,122400,124e3,123300,128600,132200,135100,132900,132300,132800,131900,131e3,131100,135800,135600,136300,132400,131500,130600,136500,139e3,14e4,140700,137300,136300,126800,133700,138900,151800,151e3,146e3,145900,151200,160500,159500,161100,160500,164300,169700,172e3,172100,169700,171700,173500,170800,166800,170700,175300,186300,182300,186300,180400,178900,179600,182100,181400,173800,17e4
95804,89108,Nevada,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112400,111300,109200,115800,117200,119500,115700,116800,118600,120700,124500,125400,127600,125400,130300,133300,142200,146600,148400,145700,150400,155900,158500,160600,170600,176700,168800,165400,
97431,93722,California,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e3,84500,79900,81900,83900,83600,88e3,87800,92600,93900,91100,89e3,86e3,91500,94600,97200,96e3,93600,95100,94400,103100,103300,107e3,104800,107900,112400,116300,118500,117200,113500,111200,110600,110900,114500,117e3,118800,111e3,113800,111800,119100,122e3,131100,136800,134700,131300,131100,131800,133900,134800,131500,129700,129800,134100,139600,138400,144400,146300,151800,151200,151100,148600,147700,151800,157700,158200,149400,152e3,158600,167400,164200,154100,153400,157300,164800,151300,140600,131600,148400,151700,166500,166300,173300,169300,172100,181300,
79040,48180,Michigan,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47900,47100,46300,45100,45500,46800,46800,45400,44e3,44500,41300,41300,42800,45800,44700,45e3,48100,50200,53e3,52800,54e3,54500,55700,57200,55900,54200,56900,59600,66600,62700,65500,62100,64800,58300,59300,
98304,95608,California,42,219300,204400,195e3,202200,196900,183200,170500,172600,183800,180200,184500,181600,181300,170600,153900,152e3,151200,153700,152300,147e3,152100,141100,144500,137100,149200,152500,162500,160500,151200,144500,140100,140400,136100,143e3,150600,159200,156600,148e3,142700,137700,136900,127900,126500,116200,120400,119600,126200,119700,119800,115200,112900,115500,121900,130200,127900,132e3,130900,136700,138800,147700,147400,148700,152300,162500,168500,156400,161600,161900,175900,176100,185900,184200,19e4,182200,184e3,164e3,165600,178900,193600,201300,190600,191300,184200,191300,195800,205600,198800,195400,190800,199600,204400,212400,215400,219600,214900,220300,219400,228800,234200,235600,239200,232200,231900,225400,233100,235900,25e4,242600,249500,246300,255400,262500,266600,264800,263200,261900,261100,264e3,271400,277400,284800,288600,294200,289700,279200,271800,266500,267400
76971,44060,Ohio,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61300,59300,56600,54e3,55600,55e3,54900,54800,56500,55100,54900,56800,59600,63500,65600,66600,66200,67600,76200,73700,71700,63300,69e3,68600,70400,66300,71600,71300,76400,74400,89700,94e3,9e4,77300,69400,75500,73900,77700
99142,97229,Oregon,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186600,178500,168600,168400,183e3,195100,200800,181800,178300,183500,196700,191900,189100,183600,194800,192900,186100,185e3,172500,194500,212800,227100,221300,204200,215600,233300,224300,250300,231300,283400,268e3,271500,220500,212e3,214600,218500,220400,222700,248400
93203,80013,Colorado,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,135e3,139e3,134e3,134600,127500,130800,129300,136300,136e3,140300,137500,132900,128500,127200,128900,124900,122100,123e3,125200,131500,128300,131900,132200,134600,134200,135200,137200,137800,136500,138600,139900,146700,150100,157900,154200,154800,155700,160700,163800,161600,164900,169600,172100,174100,174500,179e3,180600,181900,177500,177700,175e3,180200,177800,175900,178400,181400,184e3,178100,185200,192200,199200,195e3,194300,198700,207100,214800,212500,222300,224500,230600,221200,221300,222400,230400,235500,242600,242500,239800,243400,241600,245800,246e3,255700,256900,268500,271800,279400,272500,269900,277500,28e4,286500,274100,274400,269700,281600,291100,303500,305900,301800,
72362,33024,Florida,46,163600,144800,145500,140600,142300,135900,136300,13e4,125700,118700,117200,97900,90400,77300,87200,86800,87800,84700,79400,74600,70200,74900,78200,77800,71700,67900,68e3,68100,69300,72500,74900,75e3,69900,69200,72200,73200,71e3,63600,66200,66800,72300,75400,76400,77200,70800,70800,67900,73900,73200,72600,68800,68500,73300,72700,78100,75400,80200,73500,74200,73700,78700,78700,80600,81700,85800,86500,87900,86900,89100,83700,95200,94900,105500,99100,99900,95200,100800,103800,108300,101600,101200,100100,11e4,110900,115200,108600,111700,114100,114900,112400,111900,117500,121100,123300,122300,123700,123100,124e3,126500,129500,132500,134400,139e3,140400,133e3,133400,146700,158600,156600,144400,140300,142100,14e4,142200,140400,144700,14e4,145700,152100,165300,156700,145800,140200,143900,154500,149900,160800,156e3
