"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","92586","Menifee","CA","Riverside, CA, CA","Riverside, CA",,8.33467579540878,86.36,0,0,256400,0.391542678151919,7.64063811922754,0.0480733229329173,,0.0598710469757446,0.0307692307692308,62
"Zip","92587","Canyon Lake","CA","Riverside, CA, CA","Riverside, CA",,6.81769365015438,73.68,0,0,402200,0.274245823984044,7.65524625267666,0.034654400795624,,0.0876005078290309,0.00966183574879227,73
"Zip","92590","Temecula","CA","Riverside, CA, CA","Riverside, CA",,9.72076788830715,100,,,965400,0.61490359562272,4.78671442526864,0.0561332090325253,,0.0327868852459016,0,61
"Zip","92591","Temecula","CA","Riverside, CA, CA","Riverside, CA",,7.35803463552155,90,0,0,454100,0.176483564968012,4.63133640552995,0.0282558907729575,,0.0646336785577292,0.0148367952522255,59
"Zip","92592","Temecula","CA","Riverside, CA, CA","Riverside, CA",,4.5193985769902,92.59,0.0112,0.44,476200,0.252631578947368,6.38963360142985,0.0273624527509451,,0.0587121212121212,0.0263929618768328,60
"Zip","92595","Wildomar","CA","Riverside, CA, CA","Riverside, CA",,5.09061619009263,94.44,0,1.48,415200,0.241429261226461,5.70264765784114,0.0300144508670521,,0.0691841234840132,0.0358565737051793,63
"Zip","92596","Winchester","CA","Riverside, CA, CA","Riverside, CA",,5.72492952074104,88.89,0.0192,0,430700,0.232720502676286,5.10004880429478,0.03557232412352,,0.0689737470167064,0.027681660899654,80
"Zip","92602","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.70922271445832,91.67,0,0,943600,0.404341349223239,5.67812744988241,0.0398813056379821,,0.0435812411179536,0.0108695652173913,54
"Zip","92603","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.17358034635522,92.31,0,0,1331400,-0.142503562589065,5.6834418161613,0.0382965299684543,,0.0358700920988851,0.0135135135135135,65
"Zip","92604","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.49254933548127,91.67,0,0,812800,0.457298232604128,4.94512588766946,0.0446124507874015,,0.0398457583547558,0,61
"Zip","92606","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.9636192777554,84.62,0,0,875200,0.263489517699622,5.38229981938591,0.0363516910420476,,0.0393559928443649,0,57
"Zip","92610","Lake Forest","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.43817962142569,100,0,0,748400,-0.173402694411098,2.07310420076378,0.0496926777124533,,0.0360970107163001,0,57
"Zip","92612","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.29238824003222,90.48,0,0,739900,0.257452574525745,6.75227239936517,0.0375172320583863,,0.0603955104222341,0.0176991150442478,57
"Zip","92614","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.57296281380051,93.75,0.0303,0,733500,0.355725817485292,7.42530755711775,0.0433742331288343,,0.0575783234546994,0,62
"Zip","92618","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.54477111021614,90,0,0,828200,-0.0482741974414675,4.04522613065327,0.0412678097078001,,0.0587505171700455,0,63
"Zip","92620","Irvine","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.88374278426634,89.29,0,0,930800,0.236915787206547,4.61953467460942,0.0452051998281049,,0.0429112326461927,0,52.5
"Zip","92624","San Clemente","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,5.82695663847496,100,0.1111,0,951700,0.25281786579585,4.46761800219539,0.0396353893033519,,0.0263543191800878,0.111111111111111,67
"Zip","92625","Newport Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.78654853000403,83.33,0,0,2776200,0.67084889581898,8.45802242450287,0.0546441178589439,,0.012720156555773,0,99
"Zip","92626","Costa Mesa","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.17035843737414,100,0,0,797000,0.125628140703518,3.88425443169969,0.0272434127979924,,0.0318772136953955,0.00740740740740741,58
"Zip","92627","Costa Mesa","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.80587998389045,86.36,0,0,828400,0.47301394784718,4.60916782422023,0.0280408015451472,,0.0442596566523605,0.00606060606060606,70
"Zip","92629","Dana Point","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.13840783997852,82.61,0.0167,0,937600,-0.180985840519536,4.17777777777778,0.0136358788395905,,0.0352088367276493,0,74
"Zip","92630","Lake Forest","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.74412672841992,87.18,0,0,702200,0.285632676378178,4.26132145508537,0.0475761891199089,,0.0402371342078708,0.0125391849529781,57.5
"Zip","92637","Laguna Woods","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.29856356557927,90.91,0.0208,0,373100,0.593151792936101,10.679323642836,0.0658965424819082,,0.0725952813067151,0,81
"Zip","92646","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.82655389985233,94.12,0,1.05,851100,0.424778761061947,5.85820895522388,0.0452473269886029,,0.0292955443520916,0.00930232558139535,49
"Zip","92647","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.19989260303396,100,0,0,747400,0.1071524243236,4.19629164924021,0.0378900187316029,,0.0341326420393173,0,51
"Zip","92648","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.28178278963619,92.86,0,0,982400,0.22444399102224,6.74779963055525,0.0318800895765472,,0.0411266201395813,0,73
"Zip","92649","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.86629077728554,95.65,0,0,829300,0.411672115268192,3.9613889933559,0.0359254793199084,,0.0353231106243154,0.00775193798449612,66.5
"Zip","92651","Laguna Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.04255604779165,85,0,0,2192000,0.0547745115939383,1.40636565507032,0.0274438868613138,,0.0158066015806602,0.0294117647058824,143
"Zip","92653","Laguna Hills","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.75889381124983,100,0,0,764500,0.157212105332111,3.40862978493169,0.0373132766514062,,0.047204641350211,0.0167597765363128,59
"Zip","92655","Westminster","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.60397368774332,100,,,639200,0.40841972981464,7.68194070080863,0.031500312891114,,0.0166270783847981,0,55
"Zip","92656","Aliso Viejo","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.70788025238287,95.65,0,0,635600,0.22075055187638,6.14562458249833,0.0410824417872877,,0.0451664025356577,0.00584795321637427,50
"Zip","92657","Newport Coast","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.50503423278292,77.78,0,0,2765000,-0.0578327188606954,2.19544648137197,0.00888643761301999,,0.0200956937799043,0,61
"Zip","92660","Newport Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.90589340851121,95.45,0.0169,0,1999500,0.331175673641427,5.41438211725011,0.0473543385846462,,0.0281084656084656,0,94
"Zip","92661","Newport Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.15679957041214,100,,,2859500,-0.324177356385945,2.96341639060925,0.0186452176954013,,0.0184049079754601,0,99
"Zip","92662","Newport Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,2.83125251711639,66.67,,,2798800,0.103723309131228,3.8361653186911,0.0419776332714021,,,,99
"Zip","92663","Newport Beach","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.29587864142838,100,0.0227,0,1693300,0.48661800486618,3.8261082837697,0.0451774641233096,,0.039136302294197,0,99
"Zip","92672","San Clemente","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.87112364075715,100,0,0,1007300,0.93186372745491,7.69806479204533,0.0606740792216818,,0.0374722134010797,0.00847457627118644,68.5
"Zip","92673","San Clemente","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.04886561954625,100,0,0,920500,0.119643245594953,3.9877993673746,0.0348267246061922,,0.0391334730957372,0.00595238095238095,67
"Zip","92675","San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.58088334004564,85,0,0,758900,0.370321386060045,4.47411894273128,0.0375609434708131,,0.0425044540595571,0.0538922155688623,76.5
"Zip","92676","Silverado","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.85837025104041,100,,,689500,0.789358280953077,7.70071852546079,0.0524742567077592,,0.0404624277456647,0,61
"Zip","92677","Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.31359914082427,86.67,0.0079,0,853800,0.129001993667175,4.40205429200293,0.0278086202857812,,0.0363103292737934,0.0031055900621118,60.5
"Zip","92679","Coto de Caza","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,4.82883608538059,90.62,0.0156,0.96,908900,0.0770755340233429,3.36631411349937,0.030300363076246,,0.0376323010584085,0.00520833333333333,73
"Zip","92683","Westminster","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.7997046583434,95.45,0,1.18,665600,0.271166013859596,6.15629984051037,0.0353665865384616,,0.0423179003243881,0.00348432055749129,55
"Zip","92688","Rancho Santa Margarita","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.54490535642368,100,0,0,661300,0.272934040940106,5.11842314417422,0.0415514894903977,,0.0358750511526395,0.00380228136882129,56.5
"Zip","92691","Mission Viejo","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.73741441804269,94.12,0,0,732000,0.17791159162447,4.49678800856531,0.0324112021857923,,0.0345682412890786,0.0119521912350598,61
"Zip","92692","Mission Viejo","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.64397905759162,97.37,0,0.63,741800,0.189086980010805,3.96636299929923,0.0419493124831491,,0.0247634947134112,0.0168539325842697,62
"Zip","92694","Ladera Ranch","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.98952879581152,85.29,0.013,0,802400,0.162276869304706,2.38611713665944,0.0383075772681953,,0.0478228039265039,0,64.5
"Zip","92701","Santa Ana","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.78574305275876,100,0,0,476300,0.31592249368155,5.16670346654891,0.0582175099727062,,0.0691537761601456,0.0131578947368421,53
"Zip","92703","Santa Ana","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.59524768425292,100,0,0,514700,0.29228371005456,7.27386411004585,0.0558150378861473,,0.0684227433344041,0.00938967136150235,78
"Zip","92704","Santa Ana","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.62437911129011,95.24,0.0189,0,550500,0.328048113723346,5.39919586444572,0.0556966394187102,,0.0602230483271376,0.00617283950617284,55
"Zip","92705","North Tustin","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,4.26433078265539,90,0.0465,0.92,930400,0,6.96711887790297,0.030956577815993,,0.0349365877004068,0.00684931506849315,63
"Zip","92706","Santa Ana","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.24379111290106,92.86,0,1.7,635600,0.0472217849834724,4.53947368421053,0.0326557583385778,,0.0513456090651558,0,58
"Zip","92707","Santa Ana","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.85890723587059,87.5,0,0,514000,0.449482118428767,9.03691132795927,0.0380992217898832,,0.0593798108643061,0.0148148148148148,63
"Zip","92708","Fountain Valley","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.52543965632971,100,0,0,811300,0.20998023715415,5.91383812010444,0.0327301861210403,,0.0367943548387097,0.0045662100456621,53
"Zip","92780","Tustin","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.47227815814203,95.83,0,0,703400,0.342368045649073,3.50206003531489,0.0379172590275803,,0.0440758293838863,0.0053763440860215,51.5
"Zip","92782","Tustin","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.48838770304739,100,0,2.56,765000,0.578490665264265,5.18355561666437,0.049154248366013,,0.0476740826350766,0.0121212121212121,52
"Zip","92801","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.19304604644919,83.33,0,0,547600,0.384967919340055,6.78627145085803,0.0423338203067933,,0.0530646992054484,0.0213903743315508,58
"Zip","92802","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.55631628406497,100,0,0,584500,0.205726041488085,5.63889390927164,0.0430265183917879,,0.054140127388535,0,58
"Zip","92804","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,5.24969794603302,96.55,,0.78,573900,0.0871991628880363,4.66897683749772,0.0357379334378811,,0.0501712328767123,0.0136518771331058,58.5
"Zip","92805","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.66612968183649,100,0,0,539700,0.0741702206564065,5.06131983648044,0.0428274967574578,,0.0523057216054654,0.0163265306122449,49.5
"Zip","92806","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.26701570680628,100,0,0,621600,0.306599967726319,5.66037735849057,0.0496557271557272,,0.0420664206642066,0.0175438596491228,53
"Zip","92807","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.69150221506242,84.62,0.0169,0,724200,0.304709141274238,5.18518518518519,0.0455606186136426,,0.0313884074715964,0.00613496932515337,55
"Zip","92808","Anaheim","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.32997717814472,90.91,0,0,761400,0.0394166338194718,3.74710451015125,0.0455489887050171,,0.0386549340037712,0.00813008130081301,60
"Zip","92821","Brea","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.26876090750436,92.86,0,1.04,710100,0.282445982205903,3.84615384615385,0.0451246303337558,,0.0352372178719484,0.0065359477124183,56
"Zip","92823","Brea","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.20190629614713,100,,,812500,0.0862281350086228,4.36737315350032,0.0469981538461539,,0.0332749562171629,0,62.5
"Zip","92831","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.5870586655927,93.33,0,0,652000,-0.107246820897809,3.09930423782416,0.0407592024539878,,0.0483685220729367,0,57.5
"Zip","92832","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.46422338568935,100,0.0588,0,550700,0.291385904206884,5.09541984732824,0.0575558380243326,,0.0564245810055866,0.0099009900990099,61
"Zip","92833","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,6.10216136394147,85.71,0,0,594200,0.117944397641112,4.20904945633111,0.0386065297879501,,0.0454459022627876,0.0167364016736402,48
"Zip","92835","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.21935830312794,94.74,0,0,804900,0.211653386454183,5.92183181997631,0.0402012672381662,,0.0362860192102455,0,60
"Zip","92840","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.35414149550275,93.33,0,0,597100,0.420450723175244,7.64377140796827,0.0455233629207838,,0.0455550641309155,0.0194174757281553,50
"Zip","92841","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.89971808296416,87.5,0,0,615900,0.407564395174438,5.57079190949606,0.0474963468095471,,0.0554890219560878,0.0215827338129496,53
"Zip","92843","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.08645455765875,100,0,0,585900,0.342524404863847,7.09193931639554,0.0412800819252432,,0.058411214953271,0.0171428571428571,53
"Zip","92844","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.3554839575782,100,0,0,584400,0.137080191912269,6.35122838944495,0.0338980150581794,,0.0696014277215943,0.0170940170940171,53
"Zip","92845","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.36568666935159,90.91,0,0,672100,0.253579952267303,4.1692498450093,0.0504761196250558,,0.0275124188001528,0,54
"Zip","92860","Norco","CA","Riverside, CA, CA","Riverside, CA",,8.92200295341657,85.71,0,0,560900,0.46569944474297,10.7403751233959,0.0399393831342485,,0.0600420294205944,0.03,83
"Zip","92861","Villa Park","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.7984964424755,100,,,1340100,-0.0969136722826897,7.31961239689277,0.0150481307365122,,0.0290076335877863,0,61
"Zip","92865","Orange","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.49724795274533,100,0,0,666700,0.315979536563346,5.17431771572803,0.0395110244487775,,0.0390085331166193,0.0104166666666667,59.5
"Zip","92866","Orange","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.29520741039066,100,0,0,702300,0.114041339985745,4.91484911861368,0.0337234799943045,,0.0513918629550321,0,57
"Zip","92867","Orange","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,8.28768962276816,95,0,0,715400,0.125962211336599,1.90883190883191,0.0522462957785854,,0.036144578313253,0.0123456790123457,59
"Zip","92868","Orange","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.34353604510673,100,0,0,578200,0.225342347027214,4.82233502538071,0.0336042891732964,,0.0554794520547945,0,57
"Zip","92869","Orange","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,9.31198818633374,100,0,0,746800,0.22815729432291,4.72584490253821,0.041471612212105,,0.0405319822672578,0.0104166666666667,58
"Zip","92870","Placentia","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.96415626258558,87.5,0,0.79,699300,0.358783008036739,4.90549054905491,0.0495938795938795,,0.0359190556492412,0.00469483568075117,54
"Zip","92879","Corona","CA","Riverside, CA, CA","Riverside, CA",,2.72318432004296,80.95,0.02,0.99,437100,0.390445567294442,4.56937799043062,0.0423198352779683,,0.0617658971243418,0.039344262295082,56.5
"Zip","92880","Eastvale","CA","Riverside, CA, CA","Riverside, CA",,6.40354409987918,86.11,0.0128,0,576300,0.29585798816568,6.4069423929099,0.0262623633524206,,0.0594888981985756,0.0176056338028169,67
"Zip","92881","Corona","CA","Riverside, CA, CA","Riverside, CA",,7.89032084843603,100,0.0204,2.5,562200,0.608446671438797,8.34457506263249,0.0517289220917823,,0.0560836501901141,0.0254237288135593,74.5
"Zip","92882","Corona","CA","Riverside, CA, CA","Riverside, CA",,6.90025506779434,97.22,0,0.66,488200,0.411353352529823,6.03822762814944,0.0281503482179435,,0.0544614636518356,0.0200892857142857,58
"Zip","92883","Corona","CA","Riverside, CA, CA","Riverside, CA",,5.67525842394952,81.82,0.0128,0,527500,0.323316850513503,6.11546972440153,0.0306635071090047,,0.0668495884260414,0.0298507462686567,75
"Zip","92886","Yorba Linda","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.45603436702913,88.24,0,1.89,828400,0.242013552758954,4.68848729938077,0.0356904876871076,,0.0255831452219714,0,61
"Zip","92887","Yorba Linda","CA","Los Angeles-Long Beach-Anaheim, CA, CA","Los Angeles-Long Beach-Anaheim, CA",,7.57215733655524,92.86,0,0,898800,-0.177698800533096,3.95558639833449,0.0280974632843791,,0.0304621848739496,0.0229885057471264,70.5
"Zip","93001","Ventura","CA","Ventura, CA, CA","Ventura, CA",,7.0875285273191,78.57,0,0,660400,0.349490958820848,5.59641829229293,0.0286720169594186,,0.0574940523394132,0.0137931034482759,60
"Zip","93003","Ventura","CA","Ventura, CA, CA","Ventura, CA",,8.103772318432,88.24,0,0.73,595600,0.336927223719677,5.35998584822218,0.0640026863666892,,0.0479155855388341,0.0036101083032491,55.5
"Zip","93004","Ventura","CA","Ventura, CA, CA","Ventura, CA",,9.44287823868976,100,0,0,574900,0.139348545549556,4.28079085797207,0.0711462863106627,,0.0416879795396419,0.0245398773006135,63.5
"Zip","93010","Camarillo","CA","Ventura, CA, CA","Ventura, CA",,9.36233051416298,100,0,0,625900,0.0639488409272582,6.22878479293958,0.0558012462054642,,0.0516457537734133,0.028169014084507,70.5
"Zip","93012","Camarillo","CA","Ventura, CA, CA","Ventura, CA",,6.37266747214391,84,0,0.86,600700,-0.133000831255195,1.91720393620631,0.0671549858498419,,0.0511904761904762,0.0232558139534884,69
"Zip","93013","Carpinteria","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,5.16176668009129,83.33,,,850200,0.579675854726133,3.01708469647401,0.0403599153140437,,0.0368932038834951,0.0526315789473684,70
"Zip","93015","Fillmore","CA","Ventura, CA, CA","Ventura, CA",,9.6959323399114,100,0,0,439500,0.710357470210816,7.2998046875,0.101665529010239,,0.0623896409652737,0.0471698113207547,64
"Zip","93021","Moorpark","CA","Ventura, CA, CA","Ventura, CA",,5.00067123103772,85,0.0377,0,648400,-0.0462463388315092,2.23904131188899,0.0673164713140038,,0.0448208928886536,0.031496062992126,59.5
"Zip","93022","Oak View","CA","Ventura, CA, CA","Ventura, CA",,7.34058262854074,100,,,562700,-0.124245651402201,5.71106518880331,0.0612617735916119,,0.0389429763560501,0.0714285714285714,64
"Zip","93023","Ojai","CA","Ventura, CA, CA","Ventura, CA",,9.6496173983085,100,0,0,705900,0,4.87297578368742,0.0536010766397508,,0.0355002305209774,0,86
"Zip","93030","Oxnard","CA","Ventura, CA, CA","Ventura, CA",,6.76668009128742,91.67,0,0,515400,0.0776699029126214,5.63640090182414,0.077361272797827,,0.077293628202321,0.028328611898017,53
"Zip","93033","Oxnard","CA","Ventura, CA, CA","Ventura, CA",,5.15371190763861,92.31,0.0213,0.89,443600,0.225937641211026,5.74493444576877,0.0872903516681696,,0.0799394143386065,0.0357894736842105,71
"Zip","93035","Oxnard","CA","Ventura, CA, CA","Ventura, CA",,9.14216673378977,91.3,0,0,597700,0.302064104715556,5.61936737939565,0.0664798393843065,,0.0583586626139818,0.015625,80
"Zip","93036","Oxnard","CA","Ventura, CA, CA","Ventura, CA",,6.39817425157739,77.78,0,1.21,503400,0.0198688654877806,6.15773935048503,0.0661005164878825,,0.0756223579145139,0.0124223602484472,60
"Zip","93041","Port Hueneme","CA","Ventura, CA, CA","Ventura, CA",,7.11236407571486,93.33,0,1.65,416200,0.289156626506024,5.34042014679828,0.0753652090341181,,0.0865989356555394,0.0223463687150838,64.5
"Zip","93060","Santa Paula","CA","Ventura, CA, CA","Ventura, CA",,8.23264867767486,100,0.0286,0,445300,0.61003163126977,3.50999535099953,0.075241410285201,,0.0655186896262075,0.0384615384615385,73.5
"Zip","93063","Simi Valley","CA","Ventura, CA, CA","Ventura, CA",,5.28057457376829,93.1,0.0118,1.21,571400,0.228030170145588,4.09910730552013,0.0660150507525377,,0.0493121939846118,0.016548463356974,55
"Zip","93065","Simi Valley","CA","Ventura, CA, CA","Ventura, CA",,4.13276949926165,89.66,0.0357,0.48,569400,0.0527148128624143,4.26661783556125,0.0707938180540921,,0.0520283791158814,0.027972027972028,59
"Zip","93066","Somis","CA","Ventura, CA, CA","Ventura, CA",,9.98724661028326,,,,1025800,0.924832743014561,17.989417989418,0.078535776954572,,0.0292682926829268,0,64
"Zip","93101","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,7.18619948986441,85.71,,,886200,0.521778584392015,7.47028862478778,0.0366339426765967,,0.0302439024390244,0.032258064516129,63.5
"Zip","93103","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,4.28916633105115,85.71,,,1232800,-0.90032154340836,15.7341344348479,-0.00622890979883195,,0.0276008492569002,0.0769230769230769,70
"Zip","93105","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,6.27131158544771,85.71,,,1175700,0.153335037055967,10.4877361150268,0.0364021434039297,,0.0278207109737249,0.0555555555555556,65.5
"Zip","93108","Montecito","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,5.84843603168211,90,,,3069600,0.477905073649755,4.59315796647131,0.0406675136825645,,0.0245901639344262,0.0666666666666667,70
"Zip","93109","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,8.98644113303799,100,,,1353400,0.46767129389058,5.84187064987878,0.0547783360425596,,0.0326797385620915,0.04,70
"Zip","93110","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,7.00228218552826,77.78,,,1149900,0.463043858116373,13.4359277892868,0.0266466649273851,,0.0359964881474978,0.0487804878048781,70
"Zip","93111","Santa Barbara","CA","Santa Maria-Santa Barbara, CA, CA","Santa Maria-Santa Barbara, CA",,7.18754195193986,80,,,917300,0.109134562916076,3.96690468094752,0.0375831243867872,,0.0311215502055197,0,70
